objID,RA,DEC,redshift,u,g,r,i,z,HAlpha_sigma_width,HBeta_flux,HBeta_flux_err,OIII_5007_flux,OIII_5007_flux_err,HAlpha_flux,HAlpha_flux_err,NII_6584_flux,NII_6584_flux_err
1237648721224663257,166.06725,-0.20291666666666766,0.08379089,19.2208,17.90034,17.32658,17.01779,16.78322,50.72759,12.28094,1.645768,5.274278,1.616605,45.82574,1.663796,17.04423,1.362638
1237651754004250738,166.06729166666668,2.416527777777777,0.0796954,18.17091,16.31208,15.43562,15.02875,14.70533,71.98384,0.3440977,3.051201,22.53883,7.809534,7.058043,4.125569,20.87551,7.789598
1237648720687792393,166.06912499999999,-0.5819166666666674,0.09226175,18.86435,17.62219,17.13694,16.84812,16.6527,65.31895,40.64857,2.08525,10.54751,1.79041,156.0751,2.47055,51.28049,1.562406
1237648720687792292,166.108125,-0.5122777777777786,0.06509142,18.05426,16.35546,15.5651,15.18199,14.8788,91.43577,8.734915,2.809668,14.58569,3.497878,43.75267,3.510839,47.6416,3.918507
1237648720687792303,166.11170833333333,-0.5365833333333339,0.06493402,18.22709,17.0301,16.56648,16.269,16.11705,44.22178,35.99519,2.030015,6.77971,1.912671,129.1467,2.424,41.75888,1.879399
1237648722835275908,166.113375,1.2000277777777772,0.07026847,18.67086,16.80232,15.92516,15.5406,15.22099,217.9571,12.62683,5.080776,16.0714,5.909919,19.00563,5.80817,8.864558,5.936168
1237654030326169805,166.1268333333333,2.677194444444443,0.03986571,16.84462,14.89029,14.06055,13.62121,13.30206,241.2516,19.10993,7.891287,19.66108,7.634267,83.33331,12.43605,78.62175,11.59025
1237648720687792312,166.13058333333333,-0.468611111111112,0.04364219,17.2035,16.08127,15.60312,15.31282,15.09294,62.03728,117.8294,3.243307,33.7125,2.698071,508.2907,5.98563,178.0963,3.566756
1237651754004250775,166.13087499999997,2.3703888888888867,0.07933351,17.86159,16.39071,15.68101,15.29058,15.01451,105.9087,40.92266,3.257596,12.69924,3.549528,158.0951,4.388319,62.30071,3.940216
1237651754541121758,166.14175000000003,2.853472222222221,0.02664614,18.67695,17.61237,17.28645,17.12676,17.02975,35.68537,14.38663,2.036979,11.2785,2.072202,35.60152,1.65805,5.536891,1.402897
1237648721761534135,166.151375,0.3463888888888879,0.07428328,18.77981,17.0242,16.15249,15.7044,15.36126,141.1129,23.92897,3.143186,16.66257,3.343482,143.88,4.311703,84.80486,3.940639
1237651755077992548,166.15258333333333,3.3788333333333327,0.05312688,18.60868,17.16038,16.61584,16.28016,16.04683,48.32186,19.09974,2.167467,10.69506,2.088067,91.05213,2.771892,27.06488,1.88465
1237651753467379819,166.1559583333333,1.95086111111111,0.09491649,19.87607,18.27423,17.55166,17.20023,16.90887,93.57972,8.558416,2.645396,13.1252,3.089983,54.84919,2.696679,27.00037,2.39296
1237654029252493469,166.16804166666665,1.8367499999999992,0.08686296,19.60119,18.05842,17.40008,16.98725,16.68891,72.34533,25.34765,2.236133,15.71906,2.035712,134.2615,3.369681,38.79159,1.762821
1237654029252493395,166.177125,1.8366388888888883,0.08735182,19.37932,18.03728,17.36443,17.00826,16.78618,85.00047,50.99503,2.800561,35.15026,2.957886,185.9388,3.418858,97.31251,2.778251
1237654030863106342,166.20162499999998,3.1441111111111093,0.03929354,18.57096,17.63826,17.31231,17.05843,16.9167,50.30932,19.556,1.955643,15.74929,1.994949,66.5594,2.108183,14.3024,1.532189
1237654029252493407,166.20366666666666,1.811194444444443,0.07450302,19.15085,17.81629,17.27399,16.92372,16.71829,65.26645,49.45551,2.619903,32.63907,2.520497,210.0463,3.302765,58.43759,2.126909
1237654029789364438,166.21637500000006,2.3383333333333316,0.09957117,20.12864,18.16866,17.20998,16.77451,16.41608,500.0,6.049975,5.689147,15.86469,3.637259,43.30652,5.912314,22.23179,6.469471
1237654029252493418,166.22170833333334,1.784305555555554,0.07431517,19.30868,17.54863,16.79147,16.36452,16.12176,232.7525,75.30891,4.884109,94.72199,5.15521,307.7633,6.65024,429.7034,6.443465
1237654029789364269,166.225625,2.3637222222222207,0.02524444,17.21064,15.35821,14.54616,14.15907,13.85113,226.6341,53.27695,9.508905,97.97036,8.795127,302.0737,15.52741,346.6189,13.44244
1237651753467445343,166.23887500000004,1.9678611111111095,0.09493636,20.1723,18.08283,17.14117,16.71216,16.33049,88.76878,7.431501,2.738408,3.993725,3.246807,26.65923,3.181636,20.97804,3.208583
1237654030863106136,166.24754166666668,3.045694444444444,0.03077739,17.7643,16.19266,15.41459,15.00832,14.67463,58.68065,58.74947,2.985511,10.57436,2.743427,297.2985,4.900321,100.8731,3.417942
1237651754004316256,166.24912500000002,2.5058055555555523,0.04074611,18.51168,16.62543,15.83657,15.46364,15.13421,99.53018,9.616268,3.724394,16.64936,6.950118,23.77124,4.83454,17.06828,7.21476
1237648722298470550,166.25666666666666,0.8172777777777764,0.07126098,19.08099,17.28566,16.36838,15.86133,15.4914,55.82439,5.153677,1.908462,13.05411,2.674255,28.12838,2.31834,20.49862,2.62751
1237651754004316271,166.26954166666667,2.4849722222222215,0.02646568,18.57911,17.38049,16.79424,16.48512,16.19332,55.40968,194.9775,4.175175,96.97905,3.563486,771.0701,7.625208,259.5802,4.061295
1237654030326235324,166.272625,2.656472222222221,0.08066048,19.12741,17.74346,17.00087,16.55358,16.24312,86.43258,33.39525,2.517552,21.2418,2.57146,181.4538,3.293269,70.56007,2.47648
1237651754004316291,166.30041666666662,2.457027777777777,0.03645594,18.59858,17.20654,16.68129,16.37399,16.14344,58.0447,164.0687,3.661852,113.0177,3.536562,707.5721,7.303036,215.5819,3.530459
1237654029252558941,166.30866666666665,1.845749999999999,0.07485213,18.89437,17.7429,17.25805,16.94587,16.80135,55.83788,57.00917,2.70069,11.45771,2.311765,221.7941,3.595211,76.17543,2.389386
1237651755078058110,166.31175000000002,3.241638888888888,0.07500306,18.37007,16.95044,16.30112,15.91057,15.6623,79.46581,99.97561,3.365978,22.94367,2.957,522.8118,6.301013,260.5583,4.248714
1237654029789429904,166.31245833333332,2.2951944444444425,0.07474638,19.30977,17.9957,17.37164,16.98812,16.6935,67.02842,44.19971,2.821129,12.43485,2.230564,210.5315,3.422626,83.34422,2.400839
1237651754004316310,166.329375,2.5137222222222206,0.04135492,18.34976,17.13098,16.75172,16.50919,16.34434,41.88099,41.97025,2.262534,13.38518,2.114196,119.1872,3.173714,39.97219,1.813237
1237648722298470615,166.35441666666668,0.8288055555555544,0.06782415,18.89344,17.0648,16.1689,15.70852,15.3605,97.81853,4.71838,2.654292,24.06439,3.341632,34.40041,3.540109,29.17771,3.252854
1237651754004381824,166.3669166666667,2.562111111111111,0.03640248,17.65524,15.75674,14.96864,14.59013,14.28771,95.77727,13.0315,4.632,35.34853,5.590104,42.11597,6.051424,26.44073,5.717755
1237648722298536115,166.36695833333332,0.8132222222222214,0.06833427,19.1259,17.71053,17.05669,16.7257,16.48796,55.02484,22.20184,2.051304,4.578116,2.053476,90.67213,2.598767,38.49952,2.057149
1237648720151052406,166.3715,-1.03063888888889,0.08633374,20.15014,18.29722,17.40044,17.01454,16.66174,54.83163,5.324318,2.454114,5.661076,3.168108,6.353951,2.142938,7.426473,2.546779
1237651754541252790,166.39583333333334,2.9281111111111087,0.09943856,18.99894,17.92664,17.45664,17.0611,16.94947,83.29062,183.3302,3.836416,148.6272,3.779696,838.438,8.032783,222.808,4.153859
1237648720151052419,166.40683333333334,-0.8481666666666676,0.0461611,19.32566,17.79467,17.0443,16.6538,16.37557,75.71966,52.31509,2.808339,14.54191,2.599268,248.1183,4.47493,125.0005,3.219272
1237654029789429939,166.414375,2.214972222222221,0.06125201,19.16609,17.89813,17.20694,16.80779,16.50762,68.9842,49.69997,2.871813,11.41678,2.745384,245.3214,4.033423,93.17604,2.970337
1237651753467510912,166.43216666666663,1.9805555555555545,0.09469509,19.48258,17.75139,16.95106,16.5543,16.20041,76.65556,7.242071,2.35709,5.152167,2.982153,27.0435,2.372675,7.186793,2.238337
1237654029252559035,166.43566666666666,1.8682499999999986,0.09522684,18.20702,16.8627,16.18824,15.8387,15.57126,59.23386,21.65535,2.673145,17.28004,3.374964,85.48796,3.114273,45.12164,3.014297
1237654599959969882,166.44345833333333,3.4954999999999976,0.03160278,17.71335,16.16393,15.47813,15.13653,14.88295,31.16784,7.530289,1.942643,9.085677,2.518325,22.66587,1.890918,16.14635,2.215169
1237651754004381860,166.44641666666666,2.4398611111111097,0.07939789,19.81948,17.88912,17.04193,16.51953,16.21643,174.6062,91.89068,3.584113,555.9949,6.645719,469.9874,5.62958,367.1411,4.607463
1237654030326366343,166.44879166666664,2.729583333333331,0.03872037,18.02913,16.85729,16.39393,16.11406,15.956,57.10903,27.59419,2.470121,7.046556,2.261182,96.23257,2.45151,31.88551,1.978719
1237648720151052338,166.44983333333332,-0.8860555555555563,0.04576474,18.07264,16.25006,15.4369,15.05449,14.74947,132.1392,10.09226,4.910495,54.76143,6.106098,37.79854,6.28132,32.0174,5.707664
1237654029252624601,166.45691666666664,1.7445277777777768,0.02146684,18.99466,17.73644,17.24995,17.00641,16.8861,34.3368,7.821076,1.998374,4.781945,1.956922,19.94058,1.657924,3.702025,1.228832
1237648721761665079,166.45833333333334,0.40308333333333213,0.01858409,17.24188,16.48296,16.1256,15.99634,15.85256,51.86756,692.0682,7.923033,1376.974,12.93062,2200.718,19.35049,298.8018,4.138512
1237654031400108232,166.465375,3.4221666666666657,0.07467569,18.29831,16.32898,15.44113,15.02113,14.67999,500.0,31.59962,8.480559,23.12141,5.58656,55.50829,10.02949,45.98048,7.019885
1237651753467511051,166.47,2.1134999999999984,0.06779681,19.19675,18.02699,17.57266,17.31448,17.11744,62.33685,15.82943,2.073189,12.07805,2.112115,61.28867,2.277417,13.70512,1.511337
1237651753467510942,166.47829166666668,2.094611111111109,0.06582431,19.22058,17.92902,17.36028,17.02378,16.80629,50.98899,36.71479,2.229544,19.0388,2.358613,129.502,2.783521,31.57726,1.816705
1237654030326366373,166.48691666666664,2.6817777777777767,0.03907776,16.88216,15.20633,14.36057,13.89411,13.49763,82.81103,20.76521,3.566722,26.82472,4.358213,99.35101,5.097267,102.8175,5.582425
1237651755078189237,166.50670833333334,3.3724444444444432,0.07417074,19.79886,18.05701,17.23966,16.83056,16.55238,105.6572,18.06421,2.73532,6.215253,2.729084,54.00055,2.912313,28.67698,2.610555
1237651752930705597,166.51608333333334,1.5862499999999988,0.03103301,18.74007,17.44238,16.90219,16.60431,16.38539,45.8022,24.6351,2.209424,14.82841,2.069688,90.90232,2.291012,23.20447,1.621893
1237648720151117978,166.518875,-0.9877222222222232,0.09054341,19.1277,17.14148,16.17344,15.72828,15.33819,232.2861,15.1222,4.337463,7.969764,6.526453,29.5451,5.124815,31.04265,6.149004
1237651753467576427,166.53987500000002,1.9626388888888877,0.08658993,19.89394,17.5959,16.59851,16.15677,15.76157,66.43992,1.036193,2.762618,8.87593,4.40956,13.96344,2.836004,23.40533,3.905002
1237651755078189251,166.54,3.297083333333331,0.03074929,18.42268,16.41777,15.76565,15.39908,15.12567,54.70339,39.5084,2.673867,10.59804,2.624332,157.8926,3.408741,64.66836,2.813929
1237651755078189138,166.54254166666666,3.3206944444444426,0.03114781,16.97831,14.88594,14.01354,13.55911,13.23148,175.6462,96.85205,8.599026,133.0347,9.082792,372.8747,14.83372,272.2801,12.36042
1237654029789495398,166.54483333333334,2.3661111111111093,0.09845654,19.33411,17.49439,16.58098,16.18528,15.89453,151.5932,18.95265,3.538845,11.95582,3.240612,76.30153,4.014171,47.25307,3.817499
1237648722298601648,166.5490833333333,0.7388055555555546,0.07466496,18.64933,16.75259,15.88705,15.50295,15.17864,500.0,14.50836,7.12153,12.16654,7.279751,1.729263,14.17313,32.90205,13.11135
1237648721224859857,166.5655833333333,-0.18205555555555653,0.07126185,19.40116,17.99239,17.3577,17.03306,16.79316,45.08815,16.95987,1.939762,3.722716,2.012442,75.01254,2.200948,31.11553,1.920241
1237654030863302762,166.57670833333336,3.1370833333333317,0.05627058,17.90362,16.76579,16.29291,15.99578,15.79311,58.05061,64.67759,2.679032,15.22957,2.340805,225.9321,3.561748,101.794,2.758703
1237648720151118019,166.58266666666668,-1.0165833333333343,0.09044667,18.88673,17.73059,17.25342,16.96305,16.7504,47.9282,33.01979,2.042192,11.06714,2.305093,120.4213,2.407108,40.70432,1.835901
1237651754541318303,166.59120833333333,2.851416666666665,0.03962028,19.88016,18.02256,17.30671,16.94837,16.61917,39.39449,21.94868,1.891677,8.1974,2.062465,82.28452,2.363816,39.83648,2.146946
1237648721761730742,166.59279166666667,0.3772499999999989,0.06653312,18.05108,16.12514,15.2534,14.83516,14.5153,192.6477,23.03574,4.19628,16.27508,4.001347,89.63195,5.705832,52.09045,4.819472
1237654028715819105,166.60804166666665,1.3347499999999988,0.03117335,18.41572,17.37487,17.07532,16.89812,16.87773,46.83003,46.08634,2.176876,64.51839,2.53938,139.8873,2.46538,18.04866,1.298921
1237651753467576495,166.60958333333332,2.1289166666666657,0.08780381,19.24589,18.0139,17.47328,17.20748,17.08441,58.75497,18.781,2.897556,5.375996,2.601367,84.58361,2.587338,28.71698,2.145079
1237651754541318320,166.61050000000003,2.8653888888888868,0.03931328,17.6924,15.7524,14.91862,14.49842,14.18608,500.0,20.4192,11.19597,48.59865,10.68197,42.53853,15.40849,17.74178,13.31296
1237651754541318321,166.61100000000002,2.8707777777777754,0.03921143,18.58806,16.56182,15.69025,15.23927,14.92042,95.45845,22.144,3.716736,33.28776,4.766363,77.63692,5.333105,85.30482,6.098268
1237654028715819109,166.61179166666668,1.3870833333333323,0.08343369,18.51386,17.25278,16.62457,16.25648,16.0365,95.05887,110.084,3.925477,31.21076,3.274347,535.8543,6.174157,262.6287,4.246861
1237648720687988788,166.623,-0.5466388888888899,0.0867205,19.36465,17.59074,16.76428,16.37174,16.06081,177.6588,3.164856,2.885649,8.241483,2.900416,21.7794,3.48855,33.56482,3.024778
1237651752930705639,166.62333333333333,1.6758611111111097,0.0311747,17.83662,17.00279,16.81591,16.65148,16.52964,44.85606,348.3589,5.605197,912.1808,9.780663,1095.523,11.17375,95.92824,2.487098
1237651755078254741,166.62545833333334,3.343999999999999,0.03169068,19.12359,17.77418,17.28598,17.08561,16.91062,44.6823,9.012435,1.936092,12.73673,2.059155,32.38123,1.891038,8.29104,1.32219
1237651752930705652,166.6285833333333,1.694638888888888,0.03069928,18.68931,17.65833,17.19214,16.91027,16.67153,46.08921,94.35697,2.910265,78.94879,2.856167,344.6095,4.376988,87.24542,2.230269
1237648721761730778,166.63862499999996,0.2800277777777768,0.0422501,17.09222,15.3329,14.55856,14.18411,13.88421,73.27891,8.837523,4.000135,23.51661,5.596059,41.04122,5.608109,37.8805,6.868184
1237648720151118257,166.64358333333334,-0.854833333333334,0.04807313,18.71534,17.55909,17.17367,16.95465,16.8268,41.27197,22.88323,1.850869,13.92489,1.707899,84.73695,2.096456,25.88424,1.720819
1237654029789560973,166.65245833333336,2.280694444444443,0.07411547,19.10903,17.34924,16.51773,16.12012,15.84091,84.34747,10.01742,3.061601,14.58156,3.191342,24.83143,3.106713,25.37859,2.817336
1237654028715819201,166.689375,1.4206666666666654,0.09758288,19.83535,18.12481,17.18536,16.66653,16.27472,83.25509,31.36549,2.554926,17.21582,2.447396,160.2272,3.318374,58.84861,2.487983
1237648721761796219,166.693,0.2566944444444434,0.04195643,17.99506,16.16593,15.3529,14.95243,14.64619,134.6518,22.45115,4.973683,43.6759,6.085377,60.8762,6.843235,54.83578,7.084378
1237648720151183470,166.69779166666666,-0.9241388888888895,0.03824842,17.40202,15.61528,14.85862,14.48245,14.19179,80.48551,11.31252,4.761756,16.77483,5.670796,29.78306,6.436996,23.72271,6.791781
1237648721761796136,166.72320833333333,0.2591666666666656,0.0423163,18.3899,17.25811,16.73567,16.38916,16.15346,69.77588,266.0716,4.543912,68.27139,3.177539,1228.426,10.99441,461.1731,5.518417
1237648722835538074,166.74312499999996,1.1205277777777762,0.06727409,19.51348,18.01267,17.3152,16.88153,16.59232,52.06115,20.2041,1.854671,8.641339,1.72067,84.3049,2.245292,24.97872,1.580728
1237654030326497289,166.75887500000002,2.626527777777777,0.03604291,17.24009,15.60013,14.87018,14.52344,14.26143,118.0029,6.834757,4.145935,20.58381,4.990962,24.78513,4.970847,12.93275,4.795601
1237654028715884622,166.77258333333333,1.3402499999999984,0.06693334,18.2262,17.15508,16.66574,16.30883,16.15623,67.3561,223.565,4.339608,49.39298,3.184052,992.1685,9.240067,342.9711,4.550823
1237651754541449383,166.78004166666665,3.0024722222222207,0.05838544,18.84269,17.16768,16.3643,15.96595,15.67306,126.8636,34.25768,3.923562,29.17006,4.230995,120.9465,5.145212,69.85304,4.496333
1237651754004512961,166.78370833333335,2.5044722222222213,0.07594104,20.05024,18.29503,17.59088,17.1972,16.91859,58.45092,12.6826,1.926428,5.019054,1.864974,46.94232,2.39514,19.13117,1.641815
1237648722835538038,166.79008333333334,1.173777777777777,0.06693775,19.15221,17.54434,16.80807,16.45732,16.18442,54.93319,7.616597,2.17785,13.00212,2.697255,24.83966,2.489321,23.60299,2.618409
1237654030863368418,166.79549999999998,3.099027777777777,0.07311074,18.93753,17.14844,16.27409,15.81324,15.48595,113.828,15.61702,2.982319,23.78353,3.344722,73.72685,3.571519,54.76682,3.261264
1237648720688054443,166.8074583333333,-0.5160833333333343,0.04804159,18.21213,17.11668,16.69339,16.42801,16.25651,48.34523,55.16091,2.475547,23.77226,2.027431,211.5874,3.303335,65.77661,2.21717
1237651754541449246,166.80925,2.9806944444444428,0.05860567,17.61929,16.42259,15.94456,15.65647,15.46046,46.29723,56.7188,3.139781,25.35738,3.141493,182.8679,4.068599,77.9371,3.182337
1237651754541449400,166.8105,2.8832499999999985,0.07611869,19.86143,17.85633,16.93537,16.48704,16.16398,113.2422,4.353443,2.910847,34.97112,3.519358,38.03351,3.370783,62.61185,3.415883
1237648722835603612,166.81745833333332,1.0924444444444434,0.06776201,18.10444,16.88144,16.33125,16.0022,15.80318,51.51044,82.56894,3.004616,18.5412,2.57404,349.4913,4.923259,152.8687,3.311204
1237654029789626528,166.82108333333335,2.221277777777776,0.06214903,18.48071,17.16232,16.69532,16.37913,16.20724,60.95824,86.15073,3.174334,66.18384,3.34391,370.2683,5.01195,129.889,3.041105
1237651754541449427,166.8321666666667,2.9723611111111103,0.07504988,17.85264,15.94521,15.05121,14.61594,14.31306,123.7501,29.62416,3.847092,24.89817,3.954305,107.2015,4.674722,137.4778,4.792448
1237651754541449450,166.83279166666665,2.990555555555554,0.07613032,19.01961,17.1316,16.1925,15.74846,15.41708,127.8657,15.461,3.527081,16.51839,3.710912,53.0318,4.123829,70.88871,4.261405
1237654030326497530,166.83904166666667,2.78897222222222,0.0600551,19.53308,18.04659,17.35127,16.97337,16.74821,68.66302,51.35525,2.807401,18.83694,2.578426,245.2518,3.836131,103.8906,3.017444
1237654028715884651,166.83974999999998,1.3549444444444434,0.08381832,19.64585,18.07538,17.29177,16.87918,16.53036,86.63729,26.44105,2.682329,10.95729,2.390174,89.82324,2.760074,36.10209,2.219724
1237651754541449463,166.84449999999998,2.946083333333332,0.05820583,18.47526,17.53559,17.20032,16.91913,16.80393,64.57346,296.7437,5.402595,259.7766,5.359461,1077.035,10.10348,280.317,4.134708
1237648722298732664,166.84495833333332,0.8182777777777765,0.06675448,19.8579,18.12896,17.27594,16.89416,16.59408,49.0785,5.977154,1.914626,4.806304,1.966894,8.727845,1.903053,0.8359705,1.512133
1237651754541449471,166.84870833333335,2.974777777777776,0.07430738,19.56279,17.73593,16.856,16.43552,16.13128,176.985,27.42079,4.154029,20.61855,4.411235,50.94057,4.434509,32.9163,4.217635
1237651754541449474,166.85312499999998,2.9047222222222215,0.05733616,16.57367,15.22748,14.65825,14.32849,14.11312,61.7623,70.01634,4.560002,25.96569,4.938167,310.0768,7.051272,120.7008,6.040781
1237651754541449485,166.860625,2.8820277777777767,0.05723992,19.06335,17.36674,16.56902,16.18541,15.86745,81.65638,14.45156,3.487099,27.39747,4.10477,32.21553,3.811898,31.19139,3.819025
1237654031400239158,166.86454166666667,3.432805555555554,0.05384403,18.04665,17.07258,16.75495,16.49733,16.39092,70.78876,319.8855,5.425605,475.7606,7.869506,1159.975,10.57885,199.0223,3.877397
1237654028715884666,166.8719583333333,1.3884444444444433,0.09685946,18.69177,17.60649,17.18229,16.88826,16.77244,58.26485,83.2752,2.876,57.04108,2.796562,298.7176,4.210312,104.8635,2.597253
1237654030326497550,166.87358333333333,2.740805555555555,0.05748191,18.80041,17.10419,16.32893,15.96321,15.69868,124.0951,0.9772766,4.269557,9.118397,3.804347,3.69081,4.937547,4.616539,3.343245
1237651754541449496,166.87370833333333,2.9106388888888874,0.07540921,17.93241,16.0517,15.15077,14.71501,14.38909,201.9722,19.9956,6.306003,13.87153,5.794147,68.63808,7.849306,53.30694,6.945351
1237651754541449512,166.87779166666664,2.8580277777777767,0.02509792,18.24181,17.46471,17.2812,17.19491,17.1038,53.14546,576.79,7.530161,2053.059,18.40276,1976.944,15.59305,133.7586,2.902538
1237651754541449515,166.88116666666664,3.0071666666666648,0.07507169,18.19339,16.40196,15.50789,15.08933,14.7652,500.0,3.735033,6.085956,1.245469,3.202246,11.02804,5.867874,3.071322,3.059115
1237651754541449534,166.88166666666666,2.892083333333332,0.05745812,18.5205,16.64981,15.82706,15.4287,15.0989,356.9073,32.2591,8.706246,10.2987,4.568213,6.875197,6.912983,6.984343,4.131767
1237654030326562931,166.88375,2.6783333333333315,0.05798376,18.07242,16.83587,16.26897,15.88877,15.62869,89.41425,154.8393,4.237006,59.19202,3.779262,784.5477,8.593365,275.3558,4.821584
1237654030326562954,166.88604166666667,2.7092777777777757,0.03884615,18.42999,17.36977,16.96386,16.73569,16.69291,46.60543,33.35962,2.310716,25.5341,2.4183,99.78431,2.27352,27.93258,1.717731
1237651754004578498,166.89854166666666,2.5071944444444423,0.07609466,18.81266,17.51985,16.89158,16.50417,16.28854,92.52955,39.93174,2.587794,10.43122,2.226511,150.8453,3.060767,60.01952,2.306059
1237654028715950202,166.90220833333333,1.4909166666666658,0.06771784,18.16107,17.11875,16.8705,16.61772,16.52033,58.8918,197.1801,4.014332,307.7681,5.376748,772.881,7.528835,152.7959,2.911496
1237648721224990980,166.903125,-0.05405555555555652,0.06623101,19.46512,17.61077,16.75063,16.34281,15.98462,125.3276,7.415607,2.666467,7.262447,2.454913,31.90133,3.843287,11.77618,2.925918
1237648722298732792,166.90520833333332,0.7111111111111098,0.02576178,18.86963,17.7349,17.32941,17.13928,17.04308,36.77223,25.68755,1.816283,13.40898,1.642381,67.45914,1.838462,9.438725,1.04231
1237648721224990826,166.90575,-0.027250000000000982,0.06692205,17.70298,15.66011,14.78568,14.38673,14.0823,198.0502,14.33088,5.34938,16.15906,7.780881,12.13279,6.018159,6.96019,8.354024
1237654029252821110,166.914875,1.7830833333333322,0.06621521,18.37967,16.51251,15.63533,15.22092,14.86357,118.5202,7.152745,3.849773,20.42812,4.817719,24.64754,5.134242,39.48829,5.439478
1237651755078320352,166.9164583333334,3.283749999999998,0.05956271,19.66238,18.09916,17.21498,16.71113,16.22201,48.53585,5.910273,1.886624,7.551424,2.009061,25.26176,1.920153,15.14033,2.077638
1237651755078385778,166.9310833333333,3.2692499999999973,0.06123605,17.18364,15.98386,15.47357,15.13383,14.93608,73.6601,86.07579,3.458405,20.60735,3.1226,408.3071,5.505794,145.4898,3.642235
1237654030863433917,166.93587499999998,3.011499999999998,0.07267401,19.37022,17.5169,16.66222,16.27016,15.94289,53.12072,4.504808,2.280308,4.430885,3.19528,16.30705,2.449136,16.14075,2.894321
1237654031400304684,166.93591666666666,3.4379999999999993,0.04113746,16.95014,15.96069,15.79936,15.6063,15.53399,52.75168,515.1597,7.256469,930.8387,11.28931,1759.167,14.76709,283.6812,4.389974
1237648721224990996,166.93704166666666,-0.18925000000000097,0.06736504,18.98861,17.35499,16.6615,16.28066,16.03149,88.04817,26.95213,2.662073,42.55207,3.082622,107.44,3.42936,71.81733,3.057473
1237654031400304755,166.94637500000002,3.4738055555555545,0.04153059,17.22182,16.32485,16.02231,15.81177,15.68574,45.7384,302.398,5.402227,146.629,4.163813,1025.81,9.980249,335.9422,4.395406
1237654030326562995,166.95008333333334,2.7708333333333326,0.05773874,19.46023,17.65506,16.80077,16.38751,16.07467,180.1761,10.60725,4.674975,36.47901,5.571689,45.74824,5.59894,33.8839,5.101036
1237654029789691934,166.95470833333334,2.3566388888888876,0.03086852,16.52999,14.89682,14.16202,13.79396,13.48691,103.7518,101.445,5.360355,82.58121,5.767087,424.7652,8.856335,415.6192,8.828966
1237648722835669095,166.9697083333333,1.2280277777777764,0.07441805,19.84561,18.09839,17.29932,16.90178,16.62024,90.50033,15.62619,2.500612,24.549,2.771902,60.5363,2.839096,20.11115,2.24852
1237654030326563006,166.97070833333333,2.726333333333331,0.05766949,19.70266,17.95017,17.12856,16.72893,16.43081,1.0,2.779481,2.294757,1.458717,2.317813,2.692646,1.93936,0.7967221,1.941679
1237651753467773090,166.9805833333333,2.0132499999999984,0.04212482,16.88832,15.4179,14.80247,14.44972,14.2541,68.8764,21.0286,2.535604,4.577522,2.277351,77.11582,2.914389,33.73691,2.901807
1237651753467772962,166.99058333333335,2.048444444444443,0.04209982,20.64752,18.00887,17.18635,16.78267,16.51441,68.12696,44.67685,3.593367,15.79343,3.60198,155.4846,4.712614,81.00368,4.476941
1237654030326563014,166.99833333333333,2.7207222222222205,0.05780922,17.145,15.61149,14.8904,14.48377,14.16461,133.1069,61.81033,3.987905,60.61634,4.482177,381.6324,6.729665,382.085,6.443442
1237654030326563032,167.00704166666668,2.6507499999999977,0.0569347,18.74021,17.67959,17.37266,17.18057,17.05419,48.65657,44.77331,2.432711,84.84332,3.052496,134.7996,2.769304,20.35628,1.632137
1237654030326563040,167.00829166666668,2.6086944444444433,0.05692696,18.74442,17.04266,16.3217,15.9789,15.69829,16.15002,2.911937,2.644312,18.9184,4.81004,13.24887,3.363543,17.27976,4.637504
1237648721225056444,167.01158333333333,-0.0236111111111121,0.08825613,18.93221,16.95371,16.04629,15.63814,15.32194,86.70443,11.16462,3.225115,10.3709,5.222394,4.7607,3.029428,31.0736,6.076531
1237651754004643962,167.02195833333332,2.448305555555555,0.08614741,18.28944,17.38575,17.04029,16.71413,16.64657,74.24902,202.3049,4.093092,97.19419,3.621274,819.4493,8.014668,271.4212,3.805971
1237654030863499414,167.02216666666666,3.0998333333333314,0.08324173,19.12843,17.90883,17.37833,17.04661,16.90014,70.68053,39.12928,2.396836,16.11223,2.364192,167.9877,2.946768,50.02365,2.082235
1237651752394031211,167.024125,1.3097777777777766,0.07512543,19.56271,17.91249,17.24595,16.95474,16.75782,26.03205,5.423002,1.911044,25.33483,2.887017,22.33334,2.014326,19.26081,2.224651
1237654030863499419,167.0300833333333,3.1616388888888864,0.06156467,18.36437,17.51987,17.26204,17.12769,17.11652,44.84552,120.9386,3.157974,313.1979,5.084735,366.5321,4.304292,35.04538,1.71667
1237648721225056484,167.04520833333333,-0.08319444444444542,0.06716757,18.65501,16.71094,15.83002,15.41555,15.06409,500.0,28.0289,7.165892,43.53375,7.35519,16.34433,10.59964,25.27769,9.736037
1237654029252886667,167.05079166666667,1.950944444444443,0.09949763,19.97985,17.93785,16.94471,16.51759,16.14733,500.0,0.154051,6.396391,8.729671,5.153297,9.997076,7.631267,23.39806,8.454742
1237654029252886708,167.08995833333336,1.942305555555554,0.09857417,18.67281,16.71427,15.74594,15.33175,14.98422,500.0,16.66119,8.368419,15.91247,5.795366,43.45741,9.160547,24.252,7.692876
